,artist,artist_id,service,metric,20150419,20150420,20150421,20150422,20150423,20150424,20150425,20150426,20150427,20150428,20150429,20150430,20150501,20150502,20150503,20150504,20150505,20150506,20150507,20150508,20150509,20150510,20150511,20150512,20150513,20150514,20150515,20150516,20150517,20150518,20150519,20150520,20150521,20150522,20150523,20150524,20150525,20150526,20150527,20150528,20150529,20150530,20150531,20150601,20150602,20150603,20150604,20150605,20150606,20150607,20150608,20150609,20150610,20150611,20150612,20150613,20150614,20150615,20150616,20150617,20150618,20150619,20150620,20150621,20150622,20150623,20150624,20150625,20150626,20150627,20150628,20150629,20150630,20150701,20150702,20150703,20150704,20150705,20150706,20150707,20150708,20150709,20150710,20150711,20150712,20150713,20150714
0,taylor_swift,143,Last.fm,fans,1883818.0,,,1884069.0,1884310.0,1884557.0,1882644.0,,,1881594.0,1883553.0,,1881874.0,,,,,1877763.0,1878443.0,1867441.0,1867137.0,,,1872665.0,1872413.0,1882396.0,1869708.0,1869472.0,,,1869194.0,1868890.0,1885008.0,1885554.0,1882137.0,,,1861067.0,1886322.0,1868436.0,1868698.0,1869197.0,,,1867684.0,1867935.0,1886020.0,1878073.0,1878384.0,,,1878655.0,1878904.0,1875996.0,1876387.0,1875107.0,,,1875599.0,1885380.0,1874462.0,1873452.0,1872910.0,,,1873172.0,1878122.0,1885711.0,1877814.0,1877500.0,,,1877138.0,,,,,,,,,,,,,,
1,taylor_swift,143,Last.fm,plays,107160502.0,,,107210251.0,107255666.0,107302952.0,107056709.0,,,106840230.0,107109187.0,,106888889.0,,,,,106351786.0,106528131.0,104273024.0,104224740.0,,,105267490.0,105216656.0,107006274.0,104930306.0,104894862.0,,,104841888.0,104792327.0,107710084.0,107707658.0,106940398.0,,,103387400.0,107921706.0,104774693.0,104825016.0,104919346.0,,,104320896.0,104370788.0,107873224.0,106410271.0,106454930.0,,,106506985.0,106560022.0,105754165.0,105826328.0,105590251.0,,,105677870.0,107773301.0,105496679.0,105422192.0,105316461.0,,,105368545.0,106463629.0,107824858.0,106401131.0,106340173.0,,,106275959.0,,,,,,,,,,,,,,
2,taylor_swift,143,Last.fm,comments,30376.0,30382.0,30389.0,30393.0,30354.0,30360.0,30370.0,30373.0,30397.0,30408.0,29938.0,29930.0,29894.0,29886.0,,29916.0,29906.0,29869.0,29860.0,29881.0,29873.0,30181.0,30188.0,30142.0,30165.0,30095.0,30119.0,29962.0,30012.0,29947.0,29952.0,29816.0,29807.0,29802.0,29797.0,29793.0,29836.0,29839.0,29844.0,29846.0,29819.0,29825.0,29829.0,29832.0,29851.0,30281.0,30286.0,30435.0,30428.0,30526.0,30520.0,30512.0,30518.0,30253.0,30247.0,30244.0,30242.0,30227.0,30219.0,30215.0,30202.0,30501.0,30503.0,30496.0,30499.0,30487.0,30491.0,30260.0,30254.0,30479.0,30485.0,30266.0,30275.0,30474.0,30470.0,30293.0,30307.0,30313.0,30321.0,30329.0,30344.0,30422.0,30415.0,30456.0,30447.0,30443.0,30439.0
3,taylor_swift,143,Facebook,fans,71528431.0,71542380.0,71475386.0,71424989.0,71499901.0,71514653.0,71876346.0,71757414.0,71435504.0,71336227.0,71458409.0,71307794.0,71294125.0,70722215.0,70711785.0,70982458.0,70970160.0,71228097.0,71209080.0,70926870.0,70911776.0,70956772.0,70941767.0,70873905.0,70860482.0,70899237.0,70885575.0,71779663.0,71610415.0,71708798.0,71859858.0,70701998.0,71700930.0,70693589.0,71847202.0,71805704.0,71443518.0,70681239.0,71717426.0,71768385.0,71322544.0,70786369.0,70797801.0,70810448.0,70823422.0,70732845.0,70745577.0,70757565.0,70773063.0,71819759.0,71585060.0,71644729.0,70835621.0,70847307.0,71595522.0,71347884.0,71363718.0,71378409.0,71394193.0,71406055.0,71415969.0,,,71162938.0,71186253.0,71126068.0,71141409.0,71084796.0,71109385.0,71031072.0,71055523.0,70998401.0,71016097.0,71488053.0,71834608.0,71673291.0,71688603.0,71282766.0,71725999.0,71621700.0,71631505.0,71274499.0,71745890.0,71658835.0,71267394.0,71792888.0,71248827.0
4,taylor_swift,143,Facebook,page-story-adds-unique,672343.0,672343.0,634531.0,903723.0,613629.0,672343.0,1897305.0,1240396.0,634531.0,1203443.0,634531.0,815844.0,1096424.0,1530437.0,1477095.0,1375152.0,1336523.0,1559745.0,1620749.0,1136499.0,1008129.0,1336523.0,1136499.0,934671.0,940903.0,1071602.0,1062244.0,2415695.0,724745.0,833780.0,1951110.0,1201251.0,833780.0,1201251.0,2558670.0,2374375.0,634531.0,1100106.0,907508.0,2242259.0,1203443.0,893803.0,922935.0,938392.0,1021399.0,1471528.0,1471528.0,1471528.0,1067858.0,2472590.0,740330.0,1384584.0,1026150.0,1026150.0,740330.0,1381801.0,1265900.0,1265900.0,1265900.0,1292294.0,1246448.0,,,1444160.0,1620749.0,1332065.0,1332065.0,1041373.0,1098616.0,1083424.0,1034343.0,1146760.0,1171159.0,634531.0,2681765.0,952383.0,830963.0,1242553.0,895414.0,969360.0,969360.0,1376392.0,892681.0,1386553.0,1520671.0,2374375.0,1559745.0
5,taylor_swift,143,Twitter,lists,120437.0,120437.0,120452.0,120471.0,120425.0,120421.0,120432.0,120444.0,120515.0,120601.0,120417.0,120411.0,120363.0,120339.0,120376.0,120368.0,120280.0,120250.0,120299.0,120263.0,120502.0,120509.0,120484.0,120487.0,120452.0,120475.0,120429.0,120419.0,120422.0,120424.0,120161.0,120148.0,120132.0,120142.0,120137.0,120191.0,120209.0,120223.0,120240.0,120167.0,120170.0,120168.0,120182.0,120247.0,120251.0,120442.0,120443.0,120681.0,120673.0,120728.0,120700.0,120718.0,120713.0,120495.0,120515.0,120508.0,120509.0,120515.0,120511.0,120514.0,120515.0,120716.0,120718.0,120757.0,120749.0,120750.0,120737.0,120476.0,120486.0,120738.0,120752.0,120468.0,120456.0,120723.0,120723.0,120429.0,120439.0,120442.0,120450.0,120443.0,120437.0,120636.0,120622.0,120731.0,120725.0,120710.0,120707.0
6,taylor_swift,143,Twitter,fans,59026053.0,59071034.0,59118294.0,59165180.0,58857334.0,58899746.0,58941143.0,58983260.0,59218742.0,59279574.0,57428482.0,57393746.0,57277087.0,57237725.0,57355620.0,57315511.0,57124992.0,57081459.0,57200137.0,57168971.0,57852978.0,57904185.0,57767723.0,57809721.0,57675285.0,57725096.0,57556531.0,57619206.0,57468550.0,57512284.0,56603817.0,56566112.0,56521612.0,56475068.0,56427189.0,56824331.0,56864540.0,56903658.0,56944737.0,56650204.0,56700038.0,56748201.0,56783512.0,56988727.0,57035130.0,58499378.0,58542191.0,59484565.0,59429330.0,60315077.0,60246037.0,60136063.0,60186553.0,58271199.0,58223474.0,58174753.0,58130749.0,58086525.0,58038402.0,57993493.0,57950525.0,60106760.0,60157345.0,60009111.0,60059229.0,59918324.0,59962145.0,58368886.0,58320810.0,59823283.0,59871013.0,58414074.0,58456430.0,59779433.0,59736260.0,58588807.0,58632460.0,58675925.0,58720720.0,58766743.0,58813308.0,59378685.0,59331071.0,59691035.0,59641349.0,59589492.0,59537416.0
7,taylor_swift,143,Twitter,retweets,38900.0,85400.0,73700.0,45200.0,43500.0,29400.0,9800.0,49600.0,61300.0,32000.0,58200.0,46700.0,44000.0,60700.0,48300.0,85700.0,41100.0,90300.0,55500.0,60300.0,79300.0,51600.0,85700.0,50600.0,67500.0,32500.0,75900.0,119500.0,75500.0,107000.0,8800.0,27300.0,20192.0,11032.0,4500.0,20800.0,8500.0,7500.0,19300.0,25900.0,7000.0,17500.0,400.0,9800.0,65300.0,6200.0,48700.0,50300.0,74900.0,23100.0,42800.0,75900.0,39700.0,19800.0,60000.0,25700.0,7200.0,17500.0,15000.0,18700.0,23000.0,17200.0,53600.0,10800.0,10300.0,25200.0,40100.0,24700.0,10400.0,70900.0,23000.0,24000.0,5800.0,12100.0,4100.0,23000.0,53700.0,26800.0,14200.0,29400.0,49600.0,54100.0,38100.0,6800.0,6500.0,31800.0,34200.0
8,taylor_swift,143,Twitter,mentions,27600.0,43800.0,67300.0,58100.0,53100.0,31000.0,22200.0,29800.0,180400.0,66600.0,59300.0,50400.0,55100.0,63100.0,58300.0,62700.0,84800.0,122300.0,84800.0,127300.0,74700.0,50600.0,84000.0,58200.0,197300.0,105400.0,655700.0,413600.0,84600.0,152900.0,18900.0,25200.0,20788.0,21742.0,46600.0,108500.0,159800.0,162600.0,122400.0,30900.0,27800.0,24100.0,1000.0,99600.0,109000.0,37500.0,40500.0,31600.0,41000.0,49600.0,85500.0,93000.0,58100.0,52600.0,75800.0,65400.0,41300.0,60600.0,53300.0,40700.0,37700.0,48000.0,125100.0,47800.0,45300.0,41800.0,37600.0,36600.0,35400.0,53500.0,30700.0,39200.0,30400.0,35100.0,26400.0,30400.0,40300.0,27900.0,23900.0,30000.0,74200.0,41200.0,48600.0,36700.0,36900.0,38900.0,46600.0
